name,title,description,pubmed_id,platform,platform_technology_type,feature_count,channel_count,sample_count,value_type,reference_series,order,file_location,num_L1000_genes,target_column,num_classes,class_distribution,class_mapping
GDS5498,Arsenic effect on lung epithelial cell line,Analysis of BEAS-2B lung epithelial cells treated with 2.5 uM arsenic trioxide for 6 months. Chronic arsenic exposure increases lung cancer risk. Results provide insight into the molecular mechanisms underlying lung carcinogenesis associated with arsenic exposure.,22521957,GPL6480,in situ oligonucleotide,41108,1,7,transformed count,GSE33520,none,data/GEO_v2/datasets/GDS5498.csv,888,agent,2,"{'control': 4, 'arsenic trioxide': 3}","{'control': 0, 'arsenic trioxide': 1}"
GDS4491,Nonlesional atopic dermatitis skin,Analysis of paired samples of nonlesional atopic dermatitis (ANL) and lesional atopic dermatitis (AL) skin lesions compared with normal skin. ANL skin is characterized by terminal differentiation defects. Results provide insight into molecular mechanisms that characterize ANL skin.,21388663,GPL570,in situ oligonucleotide,54675,1,33,transformed count,GSE32924,none,data/GEO_v2/datasets/GDS4491.csv,958,disease state,3,"{'Atopic dermatitis: Lesional': 13, 'Atopic dermatitis: Nonlesional': 12, 'normal': 8}","{'Atopic dermatitis: Lesional': 0, 'Atopic dermatitis: Nonlesional': 0, 'normal': 1}"
GDS4491,Nonlesional atopic dermatitis skin,Analysis of paired samples of nonlesional atopic dermatitis (ANL) and lesional atopic dermatitis (AL) skin lesions compared with normal skin. ANL skin is characterized by terminal differentiation defects. Results provide insight into molecular mechanisms that characterize ANL skin.,21388663,GPL570,in situ oligonucleotide,54675,1,33,transformed count,GSE32924,none,data/GEO_v2/datasets/GDS4491.csv,958,disease state,3,"{'Atopic dermatitis: Lesional': 13, 'Atopic dermatitis: Nonlesional': 12, 'normal': 8}","{'Atopic dermatitis: Lesional': 0, 'Atopic dermatitis: Nonlesional': 1, 'normal': 0}"
GDS4491,Nonlesional atopic dermatitis skin,Analysis of paired samples of nonlesional atopic dermatitis (ANL) and lesional atopic dermatitis (AL) skin lesions compared with normal skin. ANL skin is characterized by terminal differentiation defects. Results provide insight into molecular mechanisms that characterize ANL skin.,21388663,GPL570,in situ oligonucleotide,54675,1,33,transformed count,GSE32924,none,data/GEO_v2/datasets/GDS4491.csv,958,disease state,3,"{'Atopic dermatitis: Lesional': 13, 'Atopic dermatitis: Nonlesional': 12, 'normal': 8}","{'Atopic dermatitis: Lesional': 1, 'Atopic dermatitis: Nonlesional': 0, 'normal': 0}"
GDS4971,Blood from septic patients: time course,Analysis of whole blood samples from survivors and non-survivors of sepsis for up to 5 days after their admission to the intensive care unit. Results provide insight into the molecular basis of the immune dysfunction resulting from sepsis.,23807251,GPL6947,oligonucleotide beads,49576,1,163,transformed count,GSE54514,none,data/GEO_v2/datasets/GDS4971.csv,913,disease state,2,"{'sepsis': 127, 'healthy': 36}","{'sepsis': 0, 'healthy': 1}"
GDS4971,Blood from septic patients: time course,Analysis of whole blood samples from survivors and non-survivors of sepsis for up to 5 days after their admission to the intensive care unit. Results provide insight into the molecular basis of the immune dysfunction resulting from sepsis.,23807251,GPL6947,oligonucleotide beads,49576,1,163,transformed count,GSE54514,none,data/GEO_v2/datasets/GDS4971.csv,913,other,3,"{'survivor': 96, 'control': 36, 'non-survivor': 31}","{'survivor': 0, 'control': 0, 'non-survivor': 1}"
GDS4971,Blood from septic patients: time course,Analysis of whole blood samples from survivors and non-survivors of sepsis for up to 5 days after their admission to the intensive care unit. Results provide insight into the molecular basis of the immune dysfunction resulting from sepsis.,23807251,GPL6947,oligonucleotide beads,49576,1,163,transformed count,GSE54514,none,data/GEO_v2/datasets/GDS4971.csv,913,other,3,"{'survivor': 96, 'control': 36, 'non-survivor': 31}","{'survivor': 0, 'control': 1, 'non-survivor': 0}"
GDS4971,Blood from septic patients: time course,Analysis of whole blood samples from survivors and non-survivors of sepsis for up to 5 days after their admission to the intensive care unit. Results provide insight into the molecular basis of the immune dysfunction resulting from sepsis.,23807251,GPL6947,oligonucleotide beads,49576,1,163,transformed count,GSE54514,none,data/GEO_v2/datasets/GDS4971.csv,913,other,3,"{'survivor': 96, 'control': 36, 'non-survivor': 31}","{'survivor': 1, 'control': 0, 'non-survivor': 0}"
GDS3475,Limb girdle muscular dystrophy 2A (HG-U133B),Analysis of skeletal muscles from patients with limb girdle muscular dystrophy 2A (LGMD2A). LGMD2A is a recessive genetic disorder caused by mutations in calpain 3 (CAPN3). Results provide insight into the molecular pathogenesis of LGMD2A.,19015733,GPL97,in situ oligonucleotide,22645,1,17,transformed count,GSE11681,none,data/GEO_v2/datasets/GDS3475.csv,288,disease state,2,"{'control': 9, 'LGMD2A': 8}","{'control': 0, 'LGMD2A': 1}"
GDS5914,YAP transcriptional regulator depletion effect on endothelial cells,Analysis of umbilical vein endothelial HUVEC cells depleted for the transcriptional regulator YAP. YAP binds to the SH3 domain of the transcriptional activator Yes. Results provide insight into the role of YAP in endothelial cell proliferation.,25635998,GPL6244,in situ oligonucleotide,33297,1,12,transformed count,GSE61989,none,data/GEO_v2/datasets/GDS5914.csv,959,protocol,2,"{'YAP depletion': 8, 'control': 4}","{'YAP depletion': 0, 'control': 1}"
GDS1362,Ischemic and nonischemic cardiomyopathy comparison,"Analysis of myocardial tissues from nonischemic (NICM) and ischemic cardiomyopathy (ICM) patients. NICM and ICM, major forms of dilated cardiomyopathy leading to congestive heart failure, have similar presentations but differ in pathophysiology, prognosis, and response to therapy.",15769906,GPL96,in situ oligonucleotide,22283,1,37,transformed count,GSE1869,none,data/GEO_v2/datasets/GDS1362.csv,958,disease state,3,"{'non-ischemic cardiomyopathy': 21, 'ischemic cardiomyopathy': 10, 'non-failing heart': 6}","{'non-ischemic cardiomyopathy': 0, 'ischemic cardiomyopathy': 0, 'non-failing heart': 1}"
GDS1362,Ischemic and nonischemic cardiomyopathy comparison,"Analysis of myocardial tissues from nonischemic (NICM) and ischemic cardiomyopathy (ICM) patients. NICM and ICM, major forms of dilated cardiomyopathy leading to congestive heart failure, have similar presentations but differ in pathophysiology, prognosis, and response to therapy.",15769906,GPL96,in situ oligonucleotide,22283,1,37,transformed count,GSE1869,none,data/GEO_v2/datasets/GDS1362.csv,958,disease state,3,"{'non-ischemic cardiomyopathy': 21, 'ischemic cardiomyopathy': 10, 'non-failing heart': 6}","{'non-ischemic cardiomyopathy': 0, 'ischemic cardiomyopathy': 1, 'non-failing heart': 0}"
GDS1362,Ischemic and nonischemic cardiomyopathy comparison,"Analysis of myocardial tissues from nonischemic (NICM) and ischemic cardiomyopathy (ICM) patients. NICM and ICM, major forms of dilated cardiomyopathy leading to congestive heart failure, have similar presentations but differ in pathophysiology, prognosis, and response to therapy.",15769906,GPL96,in situ oligonucleotide,22283,1,37,transformed count,GSE1869,none,data/GEO_v2/datasets/GDS1362.csv,958,disease state,3,"{'non-ischemic cardiomyopathy': 21, 'ischemic cardiomyopathy': 10, 'non-failing heart': 6}","{'non-ischemic cardiomyopathy': 1, 'ischemic cardiomyopathy': 0, 'non-failing heart': 0}"
GDS2941,Down syndrome: brain,Analysis of postmortem brains of individuals with Down syndrome. Results provide insight into the pathogenesis of Down syndrome.,17950572,GPL96,in situ oligonucleotide,22283,1,15,transformed count,GSE5390,none,data/GEO_v2/datasets/GDS2941.csv,958,disease state,2,"{'control': 8, 'Down syndrome': 7}","{'control': 0, 'Down syndrome': 1}"
GDS4080,GATA3 ectopic expression effect on MDA-MB-231 breast cancer cells,Analysis of MDA-MB-231 cells transduced with a lentivirus expressing GATA3. Luminal transcriptional regulator GATA3 reduces tumorigenicity and metastases of basal triple negative breast cancers (TNBC). Results provide insight into molecular basis of GATA3-mediated reduction of TNBC metastases.,21892208,GPL570,in situ oligonucleotide,54675,1,6,transformed count,GSE24249,none,data/GEO_v2/datasets/GDS4080.csv,958,genotype/variation,2,"{'control': 3, 'GATA3': 3}","{'control': 0, 'GATA3': 1}"
GDS4418,Allergic asthma: bronchial biopsies,"Analysis of bronchial biopsies from allergic asthma (AA) subjects.  These results, together with those from GDS4417 (a study with similar specimen collection procedures, but different subjects, GeneChips, data processing), provide insight into molecular mechanisms underlying AA pathophysiology.",19842841,GPL96,in situ oligonucleotide,22283,1,8,transformed count,GSE41649,none,data/GEO_v2/datasets/GDS4418.csv,958,disease state,2,"{'control': 4, 'allergic asthma': 4}","{'control': 0, 'allergic asthma': 1}"
GDS4110,Inactivation of wt-p53 function in hTERT immortalized prostate epithelial EP156T cells: time course,"Temporal analysis of EP156T cells infected with a recombinant retrovirus encoding either p53R175H mutant (M cells), dominant-negative p53 peptide GSE56 (G cells) or control vector (C cells). Results provide insight into molecular mechanisms underlying early stages of transformation.","['21297939', '20689556']",GPL571,in situ oligonucleotide,22277,1,27,transformed count,GSE23038,none,data/GEO_v2/datasets/GDS4110.csv,909,genotype/variation,7,"{'empty vector control': 7, 'p53R175H': 7, 'GSE56': 7, 'no vector control': 3, 'empty vector + hRAS': 1, 'GSE56 + hRAS': 1, 'p53R175H + hRAS': 1}","{'empty vector control': 0, 'p53R175H': 0, 'GSE56': 0, 'no vector control': 1, 'empty vector + hRAS': 0, 'GSE56 + hRAS': 0, 'p53R175H + hRAS': 0}"
GDS4110,Inactivation of wt-p53 function in hTERT immortalized prostate epithelial EP156T cells: time course,"Temporal analysis of EP156T cells infected with a recombinant retrovirus encoding either p53R175H mutant (M cells), dominant-negative p53 peptide GSE56 (G cells) or control vector (C cells). Results provide insight into molecular mechanisms underlying early stages of transformation.","['21297939', '20689556']",GPL571,in situ oligonucleotide,22277,1,27,transformed count,GSE23038,none,data/GEO_v2/datasets/GDS4110.csv,909,genotype/variation,7,"{'empty vector control': 7, 'p53R175H': 7, 'GSE56': 7, 'no vector control': 3, 'empty vector + hRAS': 1, 'GSE56 + hRAS': 1, 'p53R175H + hRAS': 1}","{'empty vector control': 1, 'p53R175H': 0, 'GSE56': 0, 'no vector control': 0, 'empty vector + hRAS': 1, 'GSE56 + hRAS': 0, 'p53R175H + hRAS': 0}"
GDS4110,Inactivation of wt-p53 function in hTERT immortalized prostate epithelial EP156T cells: time course,"Temporal analysis of EP156T cells infected with a recombinant retrovirus encoding either p53R175H mutant (M cells), dominant-negative p53 peptide GSE56 (G cells) or control vector (C cells). Results provide insight into molecular mechanisms underlying early stages of transformation.","['21297939', '20689556']",GPL571,in situ oligonucleotide,22277,1,27,transformed count,GSE23038,none,data/GEO_v2/datasets/GDS4110.csv,909,genotype/variation,7,"{'empty vector control': 7, 'p53R175H': 7, 'GSE56': 7, 'no vector control': 3, 'empty vector + hRAS': 1, 'GSE56 + hRAS': 1, 'p53R175H + hRAS': 1}","{'empty vector control': 0, 'p53R175H': 1, 'GSE56': 0, 'no vector control': 0, 'empty vector + hRAS': 0, 'GSE56 + hRAS': 0, 'p53R175H + hRAS': 1}"
GDS4110,Inactivation of wt-p53 function in hTERT immortalized prostate epithelial EP156T cells: time course,"Temporal analysis of EP156T cells infected with a recombinant retrovirus encoding either p53R175H mutant (M cells), dominant-negative p53 peptide GSE56 (G cells) or control vector (C cells). Results provide insight into molecular mechanisms underlying early stages of transformation.","['21297939', '20689556']",GPL571,in situ oligonucleotide,22277,1,27,transformed count,GSE23038,none,data/GEO_v2/datasets/GDS4110.csv,909,genotype/variation,7,"{'empty vector control': 7, 'p53R175H': 7, 'GSE56': 7, 'no vector control': 3, 'empty vector + hRAS': 1, 'GSE56 + hRAS': 1, 'p53R175H + hRAS': 1}","{'empty vector control': 0, 'p53R175H': 0, 'GSE56': 1, 'no vector control': 0, 'empty vector + hRAS': 0, 'GSE56 + hRAS': 1, 'p53R175H + hRAS': 0}"
GDS5294,HIV-1 Vpr effect on monocyte-derived macrophage,Analysis of monocyte-derived macrophages infected with a recombinant adenovirus expressing the HIV-1 Vpr protein. HIV-1 Vpr is a multi-functional protein involved in HIV-1 replication and pathogenesis. Results provide further insight into the role of HIV-1 Vpr in HIV-1 infected macrophages.,25170834,GPL570,in situ oligonucleotide,54675,1,4,transformed count,GSE56591,none,data/GEO_v2/datasets/GDS5294.csv,958,individual,2,"{'donor 1': 2, 'donor 2': 2}","{'donor 1': 0, 'donor 2': 1}"
GDS5294,HIV-1 Vpr effect on monocyte-derived macrophage,Analysis of monocyte-derived macrophages infected with a recombinant adenovirus expressing the HIV-1 Vpr protein. HIV-1 Vpr is a multi-functional protein involved in HIV-1 replication and pathogenesis. Results provide further insight into the role of HIV-1 Vpr in HIV-1 infected macrophages.,25170834,GPL570,in situ oligonucleotide,54675,1,4,transformed count,GSE56591,none,data/GEO_v2/datasets/GDS5294.csv,958,agent,2,"{'Vpr': 2, 'control': 2}","{'Vpr': 0, 'control': 1}"
GDS5355,Histone demethylase RBP2 deficiency effect on MDA-MD-231 breast cancer cell line,Analysis of MDA-MD-231 breast cancer cell line transfected with siRNAs against RBP2. RBP2 is a histone demethylase (also known as JARID1A and KDM5A) associated with breast cancer metastasis. Results provide insight into roles of RBP2 in breast cancer metastasis.,24582965,GPL6947,oligonucleotide beads,49576,1,9,transformed count,GSE49119,none,data/GEO_v2/datasets/GDS5355.csv,965,protocol,3,"{'RBP2-siRNA-1 transfected': 3, 'RBP2-siRNA-2 transfected': 3, 'control siRNA transfected': 3}","{'RBP2-siRNA-1 transfected': 1, 'RBP2-siRNA-2 transfected': 1, 'control siRNA transfected': 0}"
GDS3082,Allergic nasal epithelium response to house dust mite allergen in vitro,Analysis of cultured nasal epithelia prepared from healthy and allergic individuals following exposure to house dust mite (HDM) extract in vitro. Results provide insight into the molecular mechanisms underlying the allergic response of the nasal epithelia to allergens.,17901406,GPL570,in situ oligonucleotide,54675,1,20,transformed count,GSE9150,none,data/GEO_v2/datasets/GDS3082.csv,958,disease state,2,"{'healthy': 10, 'allergic': 10}","{'healthy': 0, 'allergic': 1}"
GDS3082,Allergic nasal epithelium response to house dust mite allergen in vitro,Analysis of cultured nasal epithelia prepared from healthy and allergic individuals following exposure to house dust mite (HDM) extract in vitro. Results provide insight into the molecular mechanisms underlying the allergic response of the nasal epithelia to allergens.,17901406,GPL570,in situ oligonucleotide,54675,1,20,transformed count,GSE9150,none,data/GEO_v2/datasets/GDS3082.csv,958,agent,2,"{'saline': 10, 'allergen': 10}","{'saline': 0, 'allergen': 1}"
